Description,SalesDollars,cum_pct,ABC_Category
No. 14 Bourbon,89.98,99.86511284654945,C
Mollydooker Blue Eyed Boy,89.98,99.86538436645354,C
Clio Jumilla Red,89.98,99.86565588635762,C
High Valley Znfdl,89.97,99.8659273760861,C
Joseph Drouhin Santenay Red,89.97,99.8661988658146,C
Hillinger Leitheberg Blaufra,89.97,99.86647035554309,C
San Zopito Montepulciano d'A,89.97,99.86674184527158,C
Dom Serene Clos Soleil Chard,89.97,99.86701333500008,C
Yazi Ginger Vodka,89.97,99.86728482472856,C
The Chocolate Block Red,89.97,99.86755631445706,C
Conn Crk Ltd Rls Np Cab Svgn,89.96,99.86782777400998,C
Marques de Grinon 10 Caliza,89.94999999999999,99.86809920338729,C
Ch Cantegril Sauternes 11,89.94999999999999,99.86837063276462,C
Seven Deadly Zins Lodi Znfdl,89.94,99.86864203196637,C
Cesari Valpo Classico,89.94,99.86891343116811,C
Hacienda Haro Lopez Cri Rsva,89.94,99.86918483036987,C
Sauza Gold VAP,89.94,99.86945622957163,C
Smirnoff Fluffed Marshmallow,89.94,99.86972762877336,C
Sella & Mosca Terre Rare,89.94,99.86999902797511,C
Lima Loureiro Vino Verde DOC,89.91,99.87027033665011,C
DeKuyper Melon,89.9,99.8705416151495,C
Sterling Vntrs Cltn Chard,89.88,99.87081283329775,C
Botromagno Gravina,89.88,99.87108405144598,C
Parducci Sustainable White,89.88,99.87135526959422,C
Be. Bright Pnt Grigio,89.85000000000001,99.87162639721572,C
Lauders,88.10999999999999,99.8718922742856,C
Turnbull Cab Svgn 09 Blk Lab,87.99,99.87215778924848,C
Mirafiore Dolcetto D'Alba,87.96,99.8724232136846,C
Bota Box Rsl,87.96,99.87268863812074,C
Pacifico Sur Rose Carmenere,87.48,99.87295261412883,C
Michel Torino Don David Cab,87.48,99.87321659013693,C
Jadot Bourgogne Le Chapitre,86.97,99.87347902719026,C
Nova 06 Marilyn Merlot Napa,86.97,99.87374146424357,C
Jewell Towne Cab Svgn NH,86.94,99.87400381077015,C
Chocolate Cuvee,86.93,99.87426612712113,C
CaRome Barbaresco Chiarmanti,85.99,99.87452560696723,C
Sea Smoke Ten Snt Brb Pnt Nr,85.99,99.87478508681332,C
Ch Lacoste-Borie Pauillac 10,85.98,99.87504453648383,C
Ch Sociando Mallet 10,85.98,99.87530398615434,C
Ch de Pez 10 St Estephe Brdx,85.98,99.87556343582486,C
Paul Hobbs Pnt Nr Katherine,84.99,99.87581989811257,C
Luzon Jumilla Red,84.9,99.87607608882001,C
Aresti Est Chardonnay,84.83000000000001,99.87633206829837,C
Mr Boston Peppermint Schnaps,84.37,99.87658665969987,C
Mr Boston Creme de Menthe Gr,84.37,99.87684125110138,C
Riglos Gran Corte Mendoza,83.98,99.87709466565511,C
Ch Lalande Boire 10 Brdx,83.98,99.87734808020883,C
Spring 44 Vodka,83.97,99.87760146458699,C
Taittinger La Francaise,83.96,99.87785481878954,C
Bonny Doon Vyd Albarino,83.94,99.87810811264094,C
Croix de Basson Rose Organic,83.94,99.87836140649235,C
Paydirt Svgn Blanc,83.94,99.87861470034373,C
Opici Marsala Cal,83.94,99.87886799419515,C
Vino Rose,83.94,99.87912128804653,C
Farnum Hill X-Dry StillCider,83.93,99.87937455172235,C
Smirnoff Lime Vodka,83.93,99.87962781539815,C
Poema Brut Cava Penedes,83.92999999999999,99.87988107907397,C
McCormick Vanilla Vodka,83.88,99.88013419187185,C
Beaulieu Cstl Clr Slct Chard,83.88,99.88038730466974,C
Casalini Monteplciano D'Abrz,83.88,99.88064041746763,C
La Mura Rosso,83.88,99.88089353026551,C
Sutter Home Clsc Svgn Bl,83.86,99.88114658271223,C
Spiral Cellars Napa Vly Red,82.9,99.8813967383029,C
Domino Merlot,82.87,99.88164680336682,C
A Bichot Champs Martin,81.98,99.88189418280376,C
Revelation Chard Pays D'Oc,81.48,99.88214005346151,C
Bota Mini Moscato,81.42999999999999,99.88238577324134,C
Spring Valley Katherine Cab,80.98,99.8826301351199,C
Villa Rosa Barolo Piedmonte,80.97,99.88287446682287,C
Merriam Vyd Block 8 Cab Svgn,80.97,99.88311879852584,C
Ninety+Cellars Lot 90 Rosso,80.97,99.88336313022882,C
Bouvier Marsannay Roug Clos,80.97,99.88360746193177,C
Harwood Canadian,80.94,99.883851703108,C
Darkhorse Svgn Bl,80.82,99.8840955821772,C
Gallo Fairbanks Cream Sherry,80.82,99.88433946124641,C
Krupps Brothers Veraison,79.99,99.88458083574217,C
Sea Smoke Sea Spray Blanc,79.99,99.8848222102379,C
M Chiarlo Barolo Cerequio,79.99,99.88506358473364,C
Croft Port 11,79.99,99.88530495922939,C
Erath Prince Hill Pnt Nr,79.98,99.88554630354956,C
Gamba Znfdl RRV Old Vine,79.98,99.88578764786972,C
Cedar Knoll Vyd Cab Svgn Npa,79.98,99.88602899218988,C
Franciscan Est Cuvee Chard,79.98,99.88627033651005,C
Provenance Cab Svgn Rutherfd,79.98,99.88651168083021,C
Fattoire Barbi 13 MdScansano,79.96,99.88675296479921,C
Kesselstatt Josephshofer Kab,79.96,99.88699424876822,C
Russian Diamond Vodka,79.96,99.88723553273721,C
Mercer Merlot,79.96,99.8874768167062,C
Couly-Dutheil Chinon Rose,79.96,99.8877181006752,C
Vincent Girardin Bour Bl 11,79.96,99.8879593846442,C
Moillard Ch d'Eau VDP Rose,79.95,99.88820063843761,C
Zenato Alanera Rosso Verones,79.95,99.88844189223101,C
Dom du Garde Temps Tour Rose,79.95,99.88868314602442,C
Rentas De Fincas Rioja,79.92,99.8889243092911,C
Ch Ste Michelle Chard Mimi,79.92,99.88916547255776,C
The Black Dog Chard,79.92,99.88940663582443,C
Bols Strawberry Liqueur,79.92,99.88964779909108,C
Bacardi Pineapple Fusion Trv,79.92,99.88988896235776,C
Seratina Primitivo,79.92,99.89013012562442,C
Alta Classe Mntplcno Abruzzo,79.9,99.8903712285399,C
Cooks Extra Dry Champagne,79.9,99.8906123314554,C
Ch Coutet Barsac 09 Brdx,78.99,99.89085068839275,C
Ch La Gaffeliere St Emilion,77.99,99.8910860277717,C
Spring 44 Old Tom Gin,77.98,99.89132133697508,C
Champlain Orchards Sprklng C,77.97,99.89155661600287,C
Mollydooker Two Left Feet,77.97,99.89179189503066,C
Guillaume Vrignaud Chablis,77.97,99.89202717405846,C
Bouvier Marsannay Rose,77.97,99.89226245308626,C
Jadot Rully 13,77.97,99.89249773211405,C
Kim Crawford Pnt Nr,77.96,99.89273298096626,C
Dom La Fage Tessellae CdRous,77.94,99.89296816946731,C
Truvee Chard,77.94,99.89320335796836,C
Undurraga U Label Cab Svgn,77.94,99.8934385464694,C
King Est Domaine Ore Pnt Nr,77.94,99.89367373497046,C
Cambas Mantinia Attica Wh,77.94,99.89390892347151,C
Vino Dious Cab Svgn Rose 13,77.94,99.89414411197255,C
Kunde Chard Sonoma Cnty,77.94,99.8943793004736,C
Sea Ridge Chard Cal,77.94,99.89461448897465,C
Appolo Vyds China Girl,77.45,99.89484819887208,C
Toasted Head BB Oaked Svgn B,76.93,99.89508033963914,C
DeKuyper Buttershots Trav,76.93,99.89531248040622,C
Les Lauzeraies Tavel,76.93,99.89554462117329,C
Ruffino Prosecco,76.89,99.89577664123802,C
Tierra de Antes Malbec Mndza,76.33,99.89600697147004,C
Ch Clerc Milon Pauillac 11,75.99,99.89623627573222,C
Marchesi di Barolo Sarmsa 07,75.99,99.8964655799944,C
Ch Haut Beausejour 10 Brdx,75.98,99.89669485408099,C
Smugglers Notch Rum,75.98,99.8969241281676,C
Pali Winsdor Oaks Pnt Nr RRV,75.98,99.89715340225419,C
Sanford La Riconda Pnt Nr,75.98,99.89738267634078,C
Sokol Blosser Pnt Gris,75.96,99.89761189007622,C
Gianni Gagliardo Dolcetto D',75.96,99.89784110381166,C
Galliano Tiki Gift Pack,75.96,99.89807031754708,C
Ole Smoky Charred Tennesse,75.96,99.89829953128252,C
Artesa Elements Napa Red,75.96,99.89852874501794,C
Mazzei Zisola Notto Rosso,75.96,99.89875795875338,C
S Aviron Cd Brouilly 12 Viel,75.96,99.8989871724888,C
Baron K Kabinett,75.96,99.89921638622424,C
Paul Hobbs Crossbarn Rose PN,75.96,99.89944559995966,C
Chanrion Cote de Brouilly,75.96,99.8996748136951,C
S S Pierce 99 Vodka 80 Proof,75.48,99.89990257900251,C
Smirnoff Wh Peach Sorbet,75.24000000000001,99.9001296200959,C
Rochioli Pinot Noir RRV,74.99,99.90035590679967,C
Circadia Cab Svgn Napa Vly,74.99,99.90058219350347,C
Ch Monbousquet 10 Brdx,74.99,99.90080848020723,C
Santa Maria Alla Pieve Ripas,74.97,99.90103470655986,C
Mommessin Les Gr Morgon C Py,74.97,99.90126093291248,C
Januik Merlot Columbia Vly,74.97,99.90148715926509,C
Sorel Artisan Liqueur,74.97,99.90171338561771,C
Shardana Valli Di Porto Pino,74.97,99.90193961197032,C
Tohu Pnt Nr Marlboro,74.97,99.90216583832294,C
Spalletti Chianti Clsco Rsva,74.95,99.9023920043244,C
Cosentino The Zin,74.95,99.90261817032585,C
Aresti Pnt Nr Curico Vly,74.85000000000001,99.90284403457147,C
Mojoshot Sourberry RTD,74.25,99.90306808828204,C
Louis Jadot Les Drazeys 11,73.98,99.90329132725186,C
Ch Lilian 09 Ladouys St Este,73.98,99.90351456622167,C
Becker Family Pnt Bl,73.96,99.90373774484033,C
Buoncristiani Family Chard,71.98,99.90395494869335,C
Eric Kent Chardonnay RRV,71.98,99.9041721525464,C
Jadot Pernand Vergelesses 13,71.98,99.90438935639942,C
Bodegas Numanthia Termes,71.97,99.90460653007686,C
DiSaronno Versace Wrap VAP,71.97,99.9048237037543,C
One Roq RSV Vodka,71.97,99.90504087743174,C
Sauza Blue Silver VAP,71.96,99.9052580209336,C
Murphy-Goode Liars Dice Znfd,71.96,99.90547516443547,C
Sammy's Beach Bar Rum,71.96,99.90569230793734,C
Almaden Moscato,71.96,99.90590945143921,C
Spritz and Giggles,71.96,99.90612659494107,C
L'Ecole No 41 Chenin Bl OV,71.96,99.90634373844294,C
Poema Cava Rose,71.94,99.90656082159364,C
Vieux Clocher Rose CDR,71.94,99.90677790474433,C
The Show Malbec Argentina,71.94,99.90699498789503,C
Tavernello Pinot Grigio IGT,71.94,99.90721207104572,C
Grenache/Shirz Stump Jump,71.94,99.90742915419642,C
Vino Dious Welch Rsl 13,71.94,99.90764623734712,C
DeKuyper Creme de Banana,71.92,99.90786326014666,C
Sutter Home Pnt Nr,71.88,99.90808016224385,C
Douglass Hill Cab Svgn,71.88,99.90829706434103,C
Trapiche Chard,71.88,99.90851396643822,C
Barefoot Refresh Crisp Red,71.88,99.90873086853541,C
Douglass Hill Chard,71.88,99.9089477706326,C
Gekkeikan Sake Cap Ace,71.76,99.90916431062278,C
Guenoc Est Guenoc Vly Chard,71.39,99.90937973411637,C
Gran Gala Liqueur,71.28,99.90959482567852,C
Pancho Villa Rojo,70.11,99.90980638669737,C
Jean Luc Colombo Ruchets 10,69.99,99.9100175856092,C
Fontanafredda La Rosa Barolo,69.99,99.91022878452101,C
Merry Edwards Flax Vyd Pnt N,69.99,99.91043998343284,C
Jadot Monthelie 13 Sous Roch,69.98,99.9106511521691,C
Jadot Santenay Malte Roug 12,69.98,99.91086232090534,C
Ch Hyot Castillon Brdx,69.98,99.9110734896416,C
Merriam Cab Franc Windacre V,69.98,99.91128465837782,C
WindRacer Anderson Vly Chard,69.98,99.91149582711408,C
Peter Paul Bacigalupi Chard,69.98,99.91170699585034,C
Cameron Hughes Cam Coll Char,69.95,99.91191807405983,C
Bartenura Ovidia Est Chianti,69.95,99.91212915226932,C
Dom Fontsainte Corbieres Gr,69.95,99.91234023047882,C
Palacios Bolo Godello Valdeo,69.95,99.91255130868831,C
Veuve du Vernay Brut Rose,69.94,99.91276235672221,C
Rio Madre 2014 Rose Rioja,69.93,99.91297337458055,C
Guenoc Cal Chard,69.48,99.9131830345376,C
Bonny Doon Pousseur Syrah,68.97,99.91339115553987,C
St Mayhem Wh Peach & Ginger,68.97,99.91359927654213,C
J W Dant Bourbon,68.97,99.9138073975444,C
Cape Point Vyds Svgn Bl,68.97,99.91401551854668,C
Casoni Limoncello di Sorento,68.97,99.91422363954894,C
Ch Langoa Barton St Julien,67.99,99.91442880334398,C
Tom Eddy Elodian Cab Svgn,67.98,99.91463393696345,C
Gerard Bertrand Gr Terrier R,67.96,99.91483901023173,C
Firesteed Rsl,67.96,99.91504408350004,C
Lunazul Blanco Tequila,67.96,99.91524915676834,C
Umberto Cesari Moma Red,67.96,99.91545423003664,C
Diora Pnt Nr,67.96,99.91565930330493,C
Recanati Galilee Merlot,67.96,99.91586437657324,C
Marcarini Ciabot Camerano,67.96,99.91606944984153,C
Santa Barbara Winery Chard,67.96,99.91627452310982,C
Ch La Gordonne Rose,67.96,99.91647959637812,C
UV Whipped Vodka,67.41,99.91668300998931,C
Svedka Colada Vodka,66.43,99.91688346639327,C
Pinnacle Cake Vodka,66.42999999999999,99.91708392279722,C
CastelGiocondo 10 Brun Montl,65.99,99.91728305147548,C
King Estate Dom Pnt Nr 12,65.99,99.91748218015374,C
Bushmills 16 Yr Old Irish W,65.99,99.917681308832,C
Drouhin Arthur Chard,65.98,99.91788040733468,C
Zorah Red,65.97,99.91807947566177,C
Ch Ste Michelle Cold Crk Cha,65.97,99.91827854398888,C
S Aviron 12 Fleurie Madrieir,65.97,99.91847761231595,C
Agavero Orange Liqueur Agave,65.97,99.91867668064305,C
Freemark Abbey Chard Napa,65.97,99.91887574897015,C
Terre del Barolo Barbrsco 10,65.97,99.91907481729724,C
Truchard Vyds The Shepard Rd,65.97,99.91927388562432,C
Luigi Bosca de Sangre,65.97,99.91947295395143,C
Belle Ambiance Cab Svgn,65.94,99.91967193175178,C
Pro.mis.Q.ous Red CA,65.94,99.91987090955212,C
Frey Natural White Organic,65.94,99.92006988735247,C
S S Pierce Manhattan,65.94,99.92026886515282,C
Cruzan Banana Flavored Rum,65.94,99.92046784295316,C
14 Hands Moscato,65.94,99.92066682075351,C
Northstar Cab Svgn,64.98,99.9208629016978,C
Pinnacle Key Lime Whipped,64.95,99.92105889211534,C
Ch St Sulpice Rose 13,64.95,99.92125488253288,C
Riebeek Cellars Cape Rose,64.95,99.92145087295042,C
Nozzole Le Bruniche Chardon,64.95,99.92164686336794,C
Ch Rol Valentin 10,63.99,99.92183995692942,C
Black Fig Vodka,63.98,99.92203302031531,C
Les Fiefs de Lagrange St Jul,63.98,99.92222608370122,C
Adaption by Odette Chard,63.98,99.92241914708711,C
Ch Petit Bocq Cru Borgeos 10,63.98,99.92261221047302,C
Les Fiefs Lagrange St Jul 11,63.98,99.92280527385891,C
Farmers of Wine Italian Red,63.96,99.92299827689365,C
Luxardo Angioletto Hazelnut,63.96,99.92319127992837,C
Framboise Pacific Rim Infusn,63.96,99.92338428296311,C
Star Insolia Chard,63.96,99.92357728599785,C
Blackstone Syrah Cal,63.940000000000005,99.9237702286814,C
L.A. Cetto Nebbiolo Priv Rsv,63.48,99.9239617832881,C
Pacifico Sur Cab Svgn Curico,63.4,99.92415309649013,C
Napa Cellars Merlot,62.97,99.92434311214205,C
Ole Smoky Blackberry M'Shine,62.97,99.92453312779396,C
Flipflop Silver Rum,62.93,99.92472302274355,C
Doga Delle Clavule Vermentin,62.93,99.92491291769315,C
Glen Ellen Pnt Grigio RSV,62.91,99.92510275229156,C
R Mondavi Pvt Sel Cab Svgn,60.39,99.92528498264282,C
Oliver Chanzy Mers Les Meur,59.99,99.92546600597075,C
Ch Vignot 09 St Emilion Gr C,59.99,99.92564702929864,C
Terra di Montevero Toscana,59.99,99.92582805262656,C
The Beautiful Syrah Walla,59.99,99.92600907595447,C
Pali Pnt Nr Rancho La Vina,59.99,99.92619009928238,C
Copain Wentzel Pnt Nr,59.99,99.92637112261029,C
Calera Mills Vyd Pnt Nr,59.99,99.9265521459382,C
Van Winkle Special Rsv 12 Yr,59.99,99.9267331692661,C
Perrier Jouet Gr Brut,59.99,99.92691419259401,C
Cazadores Anejo Tequila,59.98,99.92709518574635,C
Jadot Marsannay 13,59.98,99.92727617889868,C
Leblon Cedilla Acai Liqueur,59.98,99.92745717205102,C
Cruzan Est Single Barrel Rum,59.98,99.92763816520335,C
Jailers Tennessee Whiskey,59.98,99.92781915835567,C
8000 Generations Shochu,59.98,99.928000151508,C
Buck Bourbon 8 Yr,59.98,99.92818114466033,C
Ryan Patrick Rsv Cab,59.98,99.92836213781267,C
Jadot Cote de Beaune Vill 12,59.98,99.928543130965,C
Jadot Savigny Beaune Blan 12,59.98,99.92872412411732,C
Cade Svgn Bl Napa Cuvee,59.98,99.92890511726966,C
Mommessin Dom Presle Bjls Fl,59.97,99.9290860802464,C
Hpnotiq Harmonie,59.97,99.92926704322315,C
Sans Liege Groundwork Grenac,59.97,99.92944800619989,C
Prinz Salm Der Weib,59.97,99.92962896917663,C
Piero Broglia Gavi di Gavi,59.97,99.92980993215338,C
Full Throttle Apple Whiskey,59.97,99.92999089513013,C
Sequoia Grove Chard,59.97,99.93017185810686,C
Carlo Rossi Sweet Red,59.96,99.93035279090803,C
Carlo Rossi Chianti Cal,59.96,99.93053372370919,C
Pinotage Southern Right,59.96,99.93071465651036,C
Creta Olympias Vin Crete Wh,59.95,99.93089555913593,C
Farnum Hill Summer Cider,59.95,99.93107646176152,C
Bota Brick Cab Svgn,59.95,99.9312573643871,C
Monjardin El Cerezo Chard,59.95,99.93143826701268,C
Bols White Creme De Menthe,59.940000000000005,99.93161913946267,C
Bacardi Oakheart Spiced Trav,59.940000000000005,99.93180001191266,C
Sutter Home Sweet Red,59.94,99.93198088436267,C
Old Smuggler,59.94,99.93216175681266,C
Notre Dame Cousignac Blnc 13,59.94,99.93234262926266,C
Garnacha de Fuego 14 Rose Ar,59.94,99.93252350171265,C
Chicken & Turkey Cotes du Rh,59.94,99.93270437416267,C
Marcus James Chard Mendoza,59.88,99.93288506555915,C
Salmon Creek Wh Znfdl Cal,59.88,99.93306575695564,C
Vendange Pnt Grigio Cal,59.85,99.93324635782538,C
Capt Morgan Lime Bite Rum,58.47,99.93342279446453,C
Luiano Rosato,58.05,99.93359796372917,C
Zeitgeist Cab Svgn Napa Vly,57.99,99.9337729519403,C
Soter Vyds Brut Rose,57.99,99.93394794015143,C
Louis Cheze Cote Rotie Demo,57.99,99.93412292836256,C
Ayala Rose Majeur,57.99,99.93429791657368,C
Ch Fugue de Nenin 09,57.98,99.93447287460923,C
Marina Cvetic Mntlcno Abruzo,57.98,99.93464783264477,C
Iron Horse Est Chard,57.98,99.93482279068033,C
Paul D Zweigelt Weinland,57.96,99.9349976883647,C
Rage Znfdl,56.99,99.93516965901745,C
Margaritaville Spiced Rum,56.97,99.93534156931901,C
Ch Beauchene Prm Terroir CDR,56.97,99.93551347962057,C
Justin Vyds 13 Chard C Cst,56.97,99.93568538992214,C
Blue Chair Bay Coc Spced Rum,56.97,99.9358573002237,C
Deep Eddy Sweet Tea Vodka,56.97,99.93602921052528,C
Eden Ice Sprklng Cider Semi,56.94,99.93620103030011,C
Five Oaks Pnt Nr Cal,56.849999999999994,99.93637257849467,C
Plumpjack Syrah Napa Valley,55.99,99.93654153158901,C
Prichards Tennesse Whiskey,55.98,99.93671045450779,C
Roland Lavantureux Chablis,55.98,99.93687937742655,C
Hangar One Blueberry Vodka,55.98,99.93704830034531,C
Hangar One Kaffir Lime Vodk,55.98,99.93721722326407,C
Spring 44 Honey Vodka,55.98,99.93738614618283,C
Orestiadi Ludovico,55.98,99.9375550691016,C
Pizzolato Moscato,55.96,99.93772393166921,C
Serbal Rose,55.96,99.9378927942368,C
Viu Manent Cab Svgn La Capil,55.96,99.9380616568044,C
Vino Pnt Grigio,55.96,99.93823051937201,C
Emmolo Svgn Blanc,55.96,99.9383993819396,C
Bonpas Ventoux Rouge Rhone,55.96,99.9385682445072,C
Evan Williams Egg Nog,55.92,99.93873698637246,C
Martinelli Guiseppe & Luisa,54.99,99.93890292190841,C
Ken Wright Cellars Pnt Nr,54.99,99.93906885744437,C
The Steward's Solera Bourbon,54.99,99.93923479298033,C
Triibe Celtic,54.95,99.93940060781394,C
Bols Blackberry Brandy,54.95,99.93956642264756,C
Podere Poggio Scalette 07,53.99,99.93972934062512,C
Ch Meyney 10 Bourgeois St Es,53.99,99.93989225860268,C
Claude Riffault Chass Sancer,53.98,99.94005514640466,C
Alain Lorieux Chinon Express,53.97,99.94021800403105,C
Amauta Corte IV -Red Blend,53.97,99.94038086165745,C
Patricius Sarga Muskotaly,53.97,99.94054371928384,C
The Naked Grape Box Moscato,53.97,99.94070657691023,C
Lee Family Farm Albarino Mon,53.97,99.94086943453662,C
14 Hands Rsl Wash,53.95,99.94103223181186,C
Crane Lake Chard Cal,53.94,99.9411949989115,C
Kenwood Moscato Zacchera,53.91,99.94135767548438,C
Paul Masson Ruby Burgundy Ca,53.88,99.94152026153054,C
Gekkeikan Nama Sake,53.88,99.94168284757667,C
Louis de Sacy Brut Gr Cru,52.99,99.94184274799584,C
The Tweeddale 12 Yr Old,52.99,99.94200264841501,C
Tatoosh Whiskey,52.99,99.94216254883416,C
Cantina Gabriele Dolc White,52.45,99.94232081977181,C
Rotari Trento Brut,52.43,99.94247903035829,C
La Dame Montrose St Estep 11,51.99,99.94263591321906,C
Couvent des Thorins Moulin,51.98,99.94279276590426,C
The Cottage Svgn Blanc,51.96,99.9429495582383,C
Bodini Malbec Mendoza,51.96,99.94310635057234,C
Joel Gott Rsl Columbia Vly,51.96,99.94326314290636,C
Stellar Organics Cab Svgn,51.96,99.94341993524039,C
Bacardi O Orange Rum,51.96,99.94357672757442,C
Cruz Garcia Real Sangria Rd,51.92,99.94373339920612,C
Ch Poujeaux 10 Moulis,50.99,99.9438872645085,C
OR-G Liqueur,50.97,99.94404106945971,C
Pali Riviera Pnt Nr Sonoma,50.97,99.94419487441094,C
Vietti Barolo Castiglione,49.99,99.94434572215494,C
Wiggly Bridge White Whisky,49.99,99.94449656989893,C
Sasa Barolo,49.99,99.94464741764291,C
Volker Eisele Family Est Cab,49.99,99.94479826538691,C
Benton Lane First Class Pnt,49.99,99.9449491131309,C
Alma Negra Gran Almanegra,49.99,99.9450999608749,C
J Lassalle Brut Preference,49.99,99.9452508086189,C
Copain Monument Tree Pnt Nr,49.99,99.94540165636289,C
Hancock Rsv Bourbon,49.99,99.94555250410689,C
Wild Shot Reposado Mezcal,49.99,99.94570335185087,C
Mommessin Gr Mise CdBrouilly,49.98,99.94585416941929,C
Dom Sigalas 11 Nychteri Assy,49.98,99.9460049869877,C
Dom La Suffrene Bandol Rose,49.98,99.94615580455611,C
